Cast_Count,Station_ID,Datetime,Depth_m,T_degC,Salinity,SigmaTheta
24356,090.0 070.0,1986-02-14 17:16:00,10,14.43,33.272,24.763
24356,090.0 070.0,1986-02-14 17:16:00,12,14.43,33.272,24.763
24356,090.0 070.0,1986-02-14 17:16:00,17,14.41,33.27,24.766
24356,090.0 070.0,1986-02-14 17:16:00,20,14.41,33.27,24.766
24356,090.0 070.0,1986-02-14 17:16:00,24,14.41,33.271,24.767
24356,090.0 070.0,1986-02-14 17:16:00,30,14.38,33.279,24.78
24356,090.0 070.0,1986-02-14 17:16:00,40,14.26,33.296,24.818
24356,090.0 070.0,1986-02-14 17:16:00,50,13.91,33.31,24.902
24356,090.0 070.0,1986-02-14 17:16:00,73,13.1,33.349,25.097
24467,090.0 070.0,1986-05-14 00:20:00,0,15.91,33.262,24.432
24467,090.0 070.0,1986-05-14 00:20:00,1,15.91,33.262,24.432
24467,090.0 070.0,1986-05-14 00:20:00,10,15.91,33.26,24.431
24467,090.0 070.0,1986-05-14 00:20:00,17,15.91,33.258,24.43
24467,090.0 070.0,1986-05-14 00:20:00,20,15.92,33.256,24.426
24467,090.0 070.0,1986-05-14 00:20:00,30,15.93,33.255,24.423
24467,090.0 070.0,1986-05-14 00:20:00,31,15.93,33.255,24.423
24467,090.0 070.0,1986-05-14 00:20:00,42,15.88,33.255,24.435
24467,090.0 070.0,1986-05-14 00:20:00,50,15.92,33.271,24.439
24467,090.0 070.0,1986-05-14 00:20:00,52,15.93,33.276,24.44
24467,090.0 070.0,1986-05-14 00:20:00,61,15.95,33.286,24.444
24467,090.0 070.0,1986-05-14 00:20:00,71,15.71,33.256,24.475
24467,090.0 070.0,1986-05-14 00:20:00,75,15.09,33.209,24.575
24467,090.0 070.0,1986-05-14 00:20:00,81,14.04,33.155,24.756
24467,090.0 070.0,1986-05-14 00:20:00,96,12.58,33.244,25.118
24467,090.0 070.0,1986-05-14 00:20:00,100,12.33,33.27,25.186
24467,090.0 070.0,1986-05-14 00:20:00,111,11.79,33.334,25.338
24467,090.0 070.0,1986-05-14 00:20:00,124,11.24,33.39,25.482
24467,090.0 070.0,1986-05-14 00:20:00,125,11.19,33.398,25.497
24467,090.0 070.0,1986-05-14 00:20:00,149,10.09,33.605,25.851
24467,090.0 070.0,1986-05-14 00:20:00,150,10.06,33.611,25.861
24467,090.0 070.0,1986-05-14 00:20:00,173,9.52,33.741,26.052
24467,090.0 070.0,1986-05-14 00:20:00,200,8.89,33.881,26.263
24467,090.0 070.0,1986-05-14 00:20:00,203,8.83,33.894,26.283
24467,090.0 070.0,1986-05-14 00:20:00,233,8.35,33.968,26.415
24467,090.0 070.0,1986-05-14 00:20:00,250,8.05,33.992,26.479
24467,090.0 070.0,1986-05-14 00:20:00,272,7.68,34.014,26.55
24467,090.0 070.0,1986-05-14 00:20:00,300,7.33,34.038,26.619
24467,090.0 070.0,1986-05-14 00:20:00,326,7.06,34.055,26.671
24467,090.0 070.0,1986-05-14 00:20:00,386,6.41,34.094,26.789
24467,090.0 070.0,1986-05-14 00:20:00,400,6.28,34.105,26.814
24467,090.0 070.0,1986-05-14 00:20:00,450,5.89,34.148,26.898
24467,090.0 070.0,1986-05-14 00:20:00,500,5.63,34.201,26.973
24467,090.0 070.0,1986-05-14 00:20:00,520,5.53,34.222,27.001
24539,090.0 070.0,1986-09-23 10:16:00,0,17.08,33.528,24.367
24539,090.0 070.0,1986-09-23 10:16:00,10,17.07,33.529,24.37
24539,090.0 070.0,1986-09-23 10:16:00,20,16.95,33.528,24.398
24539,090.0 070.0,1986-09-23 10:16:00,21,16.93,33.528,24.403
24539,090.0 070.0,1986-09-23 10:16:00,30,16.7,33.573,24.492
24539,090.0 070.0,1986-09-23 10:16:00,33,16.53,33.583,24.539
24539,090.0 070.0,1986-09-23 10:16:00,43,15.21,33.532,24.797
24539,090.0 070.0,1986-09-23 10:16:00,50,13.39,33.505,25.159
24539,090.0 070.0,1986-09-23 10:16:00,53,12.64,33.504,25.307
24539,090.0 070.0,1986-09-23 10:16:00,64,11.67,33.49,25.48
24539,090.0 070.0,1986-09-23 10:16:00,74,11.26,33.607,25.646
24539,090.0 070.0,1986-09-23 10:16:00,75,11.23,33.615,25.658
24539,090.0 070.0,1986-09-23 10:16:00,91,10.77,33.689,25.798
24539,090.0 070.0,1986-09-23 10:16:00,100,10.27,33.711,25.902
24539,090.0 070.0,1986-09-23 10:16:00,106,9.93,33.729,25.974
24539,090.0 070.0,1986-09-23 10:16:00,125,9.22,33.863,26.195
24539,090.0 070.0,1986-09-23 10:16:00,150,8.86,33.918,26.296
24539,090.0 070.0,1986-09-23 10:16:00,151,8.85,33.919,26.298
24539,090.0 070.0,1986-09-23 10:16:00,183,8.4,33.983,26.418
24539,090.0 070.0,1986-09-23 10:16:00,200,8.22,34.001,26.46
24539,090.0 070.0,1986-09-23 10:16:00,212,8.1,34.01,26.485
24539,090.0 070.0,1986-09-23 10:16:00,243,7.69,34.033,26.563
24539,090.0 070.0,1986-09-23 10:16:00,250,7.61,34.039,26.58
24539,090.0 070.0,1986-09-23 10:16:00,282,7.24,34.066,26.654
24539,090.0 070.0,1986-09-23 10:16:00,300,7.02,34.075,26.691
24539,090.0 070.0,1986-09-23 10:16:00,338,6.58,34.093,26.765
24539,090.0 070.0,1986-09-23 10:16:00,400,5.98,34.138,26.879
24539,090.0 070.0,1986-09-23 10:16:00,466,5.62,34.192,26.966
24539,090.0 070.0,1986-09-23 10:16:00,500,5.47,34.221,27.008
24539,090.0 070.0,1986-09-23 10:16:00,540,5.3,34.256,27.056
24616,090.0 070.0,1986-11-16 18:48:00,0,17.63,33.535,24.241
24616,090.0 070.0,1986-11-16 18:48:00,10,17.63,33.535,24.241
24616,090.0 070.0,1986-11-16 18:48:00,16,17.63,33.535,24.242
24616,090.0 070.0,1986-11-16 18:48:00,18,17.64,33.552,24.252
24616,090.0 070.0,1986-11-16 18:48:00,20,17.65,33.551,24.249
24616,090.0 070.0,1986-11-16 18:48:00,28,17.67,33.55,24.244
24616,090.0 070.0,1986-11-16 18:48:00,30,17.53,33.538,24.269
24616,090.0 070.0,1986-11-16 18:48:00,50,15.43,33.423,24.665
24616,090.0 070.0,1986-11-16 18:48:00,53,15.01,33.409,24.746
24616,090.0 070.0,1986-11-16 18:48:00,75,12.72,33.464,25.261
24616,090.0 070.0,1986-11-16 18:48:00,97,10.43,33.585,25.776
24617,090.0 070.0,1986-11-16 19:32:00,0,17.68,33.535,24.229
24617,090.0 070.0,1986-11-16 19:32:00,10,17.64,33.537,24.241
24617,090.0 070.0,1986-11-16 19:32:00,16,17.61,33.538,24.249
24617,090.0 070.0,1986-11-16 19:32:00,20,17.62,33.542,24.25
24617,090.0 070.0,1986-11-16 19:32:00,30,17.67,33.558,24.25
24617,090.0 070.0,1986-11-16 19:32:00,32,17.68,33.562,24.251
24617,090.0 070.0,1986-11-16 19:32:00,43,17.71,33.598,24.272
24617,090.0 070.0,1986-11-16 19:32:00,50,17.07,33.543,24.383
24617,090.0 070.0,1986-11-16 19:32:00,53,16.56,33.499,24.468
24617,090.0 070.0,1986-11-16 19:32:00,63,13.43,33.293,24.987
24617,090.0 070.0,1986-11-16 19:32:00,74,12.23,33.46,25.352
24617,090.0 070.0,1986-11-16 19:32:00,75,12.15,33.467,25.373
24617,090.0 070.0,1986-11-16 19:32:00,85,11.45,33.514,25.54
24617,090.0 070.0,1986-11-16 19:32:00,100,10.59,33.578,25.743
24617,090.0 070.0,1986-11-16 19:32:00,115,9.89,33.698,25.956
24617,090.0 070.0,1986-11-16 19:32:00,125,9.59,33.772,26.064
24617,090.0 070.0,1986-11-16 19:32:00,130,9.46,33.806,26.112
24617,090.0 070.0,1986-11-16 19:32:00,150,8.97,33.902,26.266
24617,090.0 070.0,1986-11-16 19:32:00,157,8.82,33.927,26.309
24617,090.0 070.0,1986-11-16 19:32:00,182,8.44,33.995,26.422
24617,090.0 070.0,1986-11-16 19:32:00,200,8.27,34.025,26.471
24617,090.0 070.0,1986-11-16 19:32:00,212,8.14,34.036,26.499
24617,090.0 070.0,1986-11-16 19:32:00,243,7.56,34.038,26.586
24617,090.0 070.0,1986-11-16 19:32:00,250,7.46,34.048,26.608
24617,090.0 070.0,1986-11-16 19:32:00,283,7.1,34.103,26.702
24617,090.0 070.0,1986-11-16 19:32:00,300,6.95,34.118,26.735
24617,090.0 070.0,1986-11-16 19:32:00,338,6.72,34.151,26.792
24617,090.0 070.0,1986-11-16 19:32:00,399,6.76,34.26,26.874
24617,090.0 070.0,1986-11-16 19:32:00,400,6.75,34.26,26.875
24617,090.0 070.0,1986-11-16 19:32:00,467,5.95,34.245,26.968
24617,090.0 070.0,1986-11-16 19:32:00,500,5.89,34.287,27.009
24617,090.0 070.0,1986-11-16 19:32:00,540,5.82,34.339,27.059
24695,090.0 070.0,1987-03-07 05:11:00,0,15.44,33.388,24.634
24695,090.0 070.0,1987-03-07 05:11:00,1,15.44,33.388,24.634
24695,090.0 070.0,1987-03-07 05:11:00,10,15.43,33.386,24.635
24695,090.0 070.0,1987-03-07 05:11:00,17,15.43,33.385,24.634
24695,090.0 070.0,1987-03-07 05:11:00,20,15.43,33.385,24.634
24695,090.0 070.0,1987-03-07 05:11:00,30,15.43,33.384,24.634
24695,090.0 070.0,1987-03-07 05:11:00,33,15.43,33.384,24.634
24695,090.0 070.0,1987-03-07 05:11:00,42,15.44,33.383,24.631
24695,090.0 070.0,1987-03-07 05:11:00,50,15.39,33.379,24.64
24695,090.0 070.0,1987-03-07 05:11:00,51,15.38,33.379,24.642
24695,090.0 070.0,1987-03-07 05:11:00,62,15.06,33.327,24.672
24695,090.0 070.0,1987-03-07 05:11:00,71,14.56,33.337,24.787
24695,090.0 070.0,1987-03-07 05:11:00,75,14.46,33.458,24.902
24695,090.0 070.0,1987-03-07 05:11:00,79,14.28,33.575,25.031
24695,090.0 070.0,1987-03-07 05:11:00,95,11.36,33.372,25.446
24695,090.0 070.0,1987-03-07 05:11:00,100,11.04,33.411,25.534
24695,090.0 070.0,1987-03-07 05:11:00,109,10.75,33.52,25.67
24695,090.0 070.0,1987-03-07 05:11:00,125,10.0,33.673,25.919
24695,090.0 070.0,1987-03-07 05:11:00,149,9.46,33.788,26.098
24695,090.0 070.0,1987-03-07 05:11:00,150,9.44,33.794,26.106
24695,090.0 070.0,1987-03-07 05:11:00,174,8.88,33.913,26.289
24695,090.0 070.0,1987-03-07 05:11:00,200,8.4,33.982,26.418
24695,090.0 070.0,1987-03-07 05:11:00,203,8.36,33.987,26.428
24695,090.0 070.0,1987-03-07 05:11:00,232,8.06,34.022,26.501
24695,090.0 070.0,1987-03-07 05:11:00,250,7.85,34.036,26.543
24695,090.0 070.0,1987-03-07 05:11:00,271,7.61,34.049,26.588
24695,090.0 070.0,1987-03-07 05:11:00,300,7.29,34.071,26.651
24695,090.0 070.0,1987-03-07 05:11:00,326,7.02,34.091,26.704
24695,090.0 070.0,1987-03-07 05:11:00,384,6.49,34.129,26.806
24695,090.0 070.0,1987-03-07 05:11:00,400,6.37,34.141,26.831
24695,090.0 070.0,1987-03-07 05:11:00,449,6.02,34.18,26.907
24695,090.0 070.0,1987-03-07 05:11:00,500,5.68,34.217,26.979
24695,090.0 070.0,1987-03-07 05:11:00,519,5.56,34.231,27.005
24854,090.0 070.0,1987-05-05 02:22:00,0,15.63,33.283,24.511
24854,090.0 070.0,1987-05-05 02:22:00,10,15.64,33.282,24.508
24854,090.0 070.0,1987-05-05 02:22:00,20,15.57,33.279,24.522
24854,090.0 070.0,1987-05-05 02:22:00,30,15.44,33.276,24.549
24854,090.0 070.0,1987-05-05 02:22:00,31,15.43,33.276,24.551
24854,090.0 070.0,1987-05-05 02:22:00,41,15.39,33.275,24.559
24854,090.0 070.0,1987-05-05 02:22:00,50,14.54,33.242,24.718
24854,090.0 070.0,1987-05-05 02:22:00,52,14.32,33.236,24.76
24854,090.0 070.0,1987-05-05 02:22:00,62,13.72,33.23,24.88
24854,090.0 070.0,1987-05-05 02:22:00,71,12.84,33.27,25.087
24854,090.0 070.0,1987-05-05 02:22:00,75,12.57,33.279,25.146
24854,090.0 070.0,1987-05-05 02:22:00,85,11.96,33.307,25.284
24854,090.0 070.0,1987-05-05 02:22:00,100,10.77,33.439,25.603
24854,090.0 070.0,1987-05-05 02:22:00,101,10.7,33.449,25.623
24854,090.0 070.0,1987-05-05 02:22:00,121,10.03,33.592,25.85
24854,090.0 070.0,1987-05-05 02:22:00,125,9.9,33.624,25.897
24854,090.0 070.0,1987-05-05 02:22:00,145,9.33,33.776,26.11
24854,090.0 070.0,1987-05-05 02:22:00,150,9.22,33.805,26.15
24854,090.0 070.0,1987-05-05 02:22:00,175,8.82,33.911,26.297
24854,090.0 070.0,1987-05-05 02:22:00,200,8.58,33.958,26.371
24854,090.0 070.0,1987-05-05 02:22:00,204,8.55,33.962,26.379
24854,090.0 070.0,1987-05-05 02:22:00,232,8.23,34.0,26.458
24854,090.0 070.0,1987-05-05 02:22:00,250,7.96,34.013,26.509
24854,090.0 070.0,1987-05-05 02:22:00,271,7.63,34.028,26.569
24854,090.0 070.0,1987-05-05 02:22:00,300,7.21,34.06,26.653
24854,090.0 070.0,1987-05-05 02:22:00,325,6.93,34.098,26.722
24854,090.0 070.0,1987-05-05 02:22:00,383,6.85,34.23,26.838
24854,090.0 070.0,1987-05-05 02:22:00,400,6.74,34.247,26.866
24854,090.0 070.0,1987-05-05 02:22:00,451,6.35,34.271,26.937
24854,090.0 070.0,1987-05-05 02:22:00,500,6.06,34.276,26.979
24854,090.0 070.0,1987-05-05 02:22:00,521,5.93,34.279,26.998
25148,090.0 070.0,1987-09-09 12:46:00,0,17.49,33.119,23.956
25148,090.0 070.0,1987-09-09 12:46:00,1,17.49,33.119,23.956
25148,090.0 070.0,1987-09-09 12:46:00,10,17.51,33.12,23.952
25148,090.0 070.0,1987-09-09 12:46:00,11,17.51,33.12,23.952
25148,090.0 070.0,1987-09-09 12:46:00,20,17.49,33.119,23.957
25148,090.0 070.0,1987-09-09 12:46:00,22,17.48,33.119,23.959
25148,090.0 070.0,1987-09-09 12:46:00,30,16.71,33.065,24.099
25148,090.0 070.0,1987-09-09 12:46:00,32,16.45,33.046,24.145
25148,090.0 070.0,1987-09-09 12:46:00,43,14.86,32.92,24.401
25148,090.0 070.0,1987-09-09 12:46:00,50,14.43,32.943,24.51
25148,090.0 070.0,1987-09-09 12:46:00,53,14.25,32.957,24.559
25148,090.0 070.0,1987-09-09 12:46:00,64,12.72,32.929,24.846
25148,090.0 070.0,1987-09-09 12:46:00,74,12.61,33.032,24.947
25148,090.0 070.0,1987-09-09 12:46:00,75,12.61,33.047,24.959
25148,090.0 070.0,1987-09-09 12:46:00,89,12.61,33.319,25.17
25148,090.0 070.0,1987-09-09 12:46:00,100,11.67,33.402,25.412
25148,090.0 070.0,1987-09-09 12:46:00,104,11.27,33.425,25.503
25148,090.0 070.0,1987-09-09 12:46:00,125,10.09,33.619,25.861
25148,090.0 070.0,1987-09-09 12:46:00,150,9.49,33.787,26.093
25148,090.0 070.0,1987-09-09 12:46:00,151,9.48,33.792,26.098
25148,090.0 070.0,1987-09-09 12:46:00,181,8.85,33.882,26.27
25148,090.0 070.0,1987-09-09 12:46:00,200,8.49,33.951,26.38
25148,090.0 070.0,1987-09-09 12:46:00,212,8.29,33.988,26.439
25148,090.0 070.0,1987-09-09 12:46:00,242,7.86,34.02,26.529
25148,090.0 070.0,1987-09-09 12:46:00,250,7.76,34.033,26.553
25148,090.0 070.0,1987-09-09 12:46:00,282,7.41,34.083,26.643
25148,090.0 070.0,1987-09-09 12:46:00,300,7.23,34.094,26.677
25148,090.0 070.0,1987-09-09 12:46:00,339,6.86,34.106,26.738
25148,090.0 070.0,1987-09-09 12:46:00,399,6.25,34.149,26.853
25148,090.0 070.0,1987-09-09 12:46:00,400,6.24,34.15,26.855
25148,090.0 070.0,1987-09-09 12:46:00,467,5.73,34.199,26.958
25148,090.0 070.0,1987-09-09 12:46:00,500,5.58,34.226,26.998
25148,090.0 070.0,1987-09-09 12:46:00,539,5.4,34.259,27.046
25230,090.0 070.0,1987-11-18 10:43:00,0,17.03,33.324,24.222
25230,090.0 070.0,1987-11-18 10:43:00,1,17.03,33.324,24.222
25230,090.0 070.0,1987-11-18 10:43:00,10,17.04,33.319,24.216
25230,090.0 070.0,1987-11-18 10:43:00,11,17.04,33.319,24.216
25230,090.0 070.0,1987-11-18 10:43:00,20,17.03,33.324,24.223
25230,090.0 070.0,1987-11-18 10:43:00,27,17.02,33.331,24.231
25230,090.0 070.0,1987-11-18 10:43:00,30,17.03,33.334,24.231
25230,090.0 070.0,1987-11-18 10:43:00,43,17.08,33.348,24.23
25230,090.0 070.0,1987-11-18 10:43:00,50,16.78,33.349,24.302
25230,090.0 070.0,1987-11-18 10:43:00,53,16.46,33.294,24.334
25230,090.0 070.0,1987-11-18 10:43:00,64,13.52,33.122,24.837
25230,090.0 070.0,1987-11-18 10:43:00,74,13.09,33.166,24.957
25230,090.0 070.0,1987-11-18 10:43:00,75,13.03,33.176,24.977
25230,090.0 070.0,1987-11-18 10:43:00,84,12.47,33.273,25.161
25230,090.0 070.0,1987-11-18 10:43:00,99,11.55,33.395,25.429
25230,090.0 070.0,1987-11-18 10:43:00,100,11.5,33.403,25.444
25230,090.0 070.0,1987-11-18 10:43:00,115,10.8,33.522,25.663
25230,090.0 070.0,1987-11-18 10:43:00,125,10.35,33.612,25.812
25230,090.0 070.0,1987-11-18 10:43:00,130,10.14,33.657,25.883
25230,090.0 070.0,1987-11-18 10:43:00,150,9.45,33.822,26.126
25230,090.0 070.0,1987-11-18 10:43:00,156,9.28,33.862,26.185
25230,090.0 070.0,1987-11-18 10:43:00,181,8.74,33.932,26.326
25230,090.0 070.0,1987-11-18 10:43:00,200,8.3,33.985,26.435
25230,090.0 070.0,1987-11-18 10:43:00,212,8.04,34.013,26.496
25230,090.0 070.0,1987-11-18 10:43:00,242,7.65,34.035,26.571
25230,090.0 070.0,1987-11-18 10:43:00,250,7.56,34.044,26.591
25230,090.0 070.0,1987-11-18 10:43:00,283,7.24,34.082,26.666
25230,090.0 070.0,1987-11-18 10:43:00,300,7.09,34.096,26.698
25230,090.0 070.0,1987-11-18 10:43:00,339,6.81,34.127,26.761
25230,090.0 070.0,1987-11-18 10:43:00,400,6.6,34.184,26.835
25230,090.0 070.0,1987-11-18 10:43:00,467,5.99,34.192,26.921
25230,090.0 070.0,1987-11-18 10:43:00,500,5.65,34.204,26.973
25230,090.0 070.0,1987-11-18 10:43:00,540,5.23,34.22,27.036
25311,090.0 070.0,1988-01-24 12:37:00,0,13.87,33.381,24.964
25311,090.0 070.0,1988-01-24 12:37:00,1,13.87,33.381,24.964
25311,090.0 070.0,1988-01-24 12:37:00,10,13.87,33.381,24.964
25311,090.0 070.0,1988-01-24 12:37:00,16,13.87,33.381,24.964
25311,090.0 070.0,1988-01-24 12:37:00,20,13.87,33.382,24.965
25311,090.0 070.0,1988-01-24 12:37:00,30,13.85,33.382,24.969
25311,090.0 070.0,1988-01-24 12:37:00,31,13.85,33.382,24.969
25311,090.0 070.0,1988-01-24 12:37:00,41,13.82,33.391,24.983
25311,090.0 070.0,1988-01-24 12:37:00,50,13.81,33.396,24.989
25311,090.0 070.0,1988-01-24 12:37:00,51,13.81,33.397,24.99
25311,090.0 070.0,1988-01-24 12:37:00,61,13.81,33.401,24.993
25311,090.0 070.0,1988-01-24 12:37:00,70,13.77,33.404,25.004
25311,090.0 070.0,1988-01-24 12:37:00,75,13.77,33.404,25.004
25311,090.0 070.0,1988-01-24 12:37:00,80,13.76,33.404,25.006
25311,090.0 070.0,1988-01-24 12:37:00,95,13.64,33.408,25.034
25311,090.0 070.0,1988-01-24 12:37:00,100,12.99,33.43,25.182
25311,090.0 070.0,1988-01-24 12:37:00,110,11.54,33.505,25.517
25311,090.0 070.0,1988-01-24 12:37:00,125,10.47,33.618,25.796
25311,090.0 070.0,1988-01-24 12:37:00,150,9.58,33.826,26.108
25311,090.0 070.0,1988-01-24 12:37:00,175,8.8,33.923,26.309
25311,090.0 070.0,1988-01-24 12:37:00,200,8.42,33.995,26.425
25311,090.0 070.0,1988-01-24 12:37:00,205,8.36,34.006,26.443
25311,090.0 070.0,1988-01-24 12:37:00,233,7.92,34.041,26.536
25311,090.0 070.0,1988-01-24 12:37:00,250,7.7,34.05,26.576
25311,090.0 070.0,1988-01-24 12:37:00,273,7.45,34.057,26.617
25311,090.0 070.0,1988-01-24 12:37:00,300,7.19,34.073,26.667
25311,090.0 070.0,1988-01-24 12:37:00,327,6.96,34.092,26.713
25311,090.0 070.0,1988-01-24 12:37:00,385,6.43,34.138,26.821
25311,090.0 070.0,1988-01-24 12:37:00,400,6.33,34.154,26.847
25311,090.0 070.0,1988-01-24 12:37:00,448,6.05,34.203,26.922
25311,090.0 070.0,1988-01-24 12:37:00,500,5.74,34.24,26.99
25311,090.0 070.0,1988-01-24 12:37:00,515,5.65,34.251,27.01
25383,090.0 070.0,1988-05-04 05:23:00,0,14.96,33.321,24.687
25383,090.0 070.0,1988-05-04 05:23:00,1,14.96,33.321,24.687
25383,090.0 070.0,1988-05-04 05:23:00,10,14.97,33.32,24.685
25383,090.0 070.0,1988-05-04 05:23:00,11,14.97,33.32,24.685
25383,090.0 070.0,1988-05-04 05:23:00,20,14.97,33.321,24.686
25383,090.0 070.0,1988-05-04 05:23:00,21,14.97,33.321,24.686
25383,090.0 070.0,1988-05-04 05:23:00,30,14.97,33.321,24.686
25383,090.0 070.0,1988-05-04 05:23:00,32,14.97,33.321,24.686
25383,090.0 070.0,1988-05-04 05:23:00,42,14.94,33.321,24.693
25383,090.0 070.0,1988-05-04 05:23:00,50,14.81,33.314,24.716
25383,090.0 070.0,1988-05-04 05:23:00,52,14.77,33.312,24.723
25383,090.0 070.0,1988-05-04 05:23:00,62,14.69,33.309,24.738
25383,090.0 070.0,1988-05-04 05:23:00,71,13.99,33.408,24.962
25383,090.0 070.0,1988-05-04 05:23:00,75,13.83,33.457,25.033
25383,090.0 070.0,1988-05-04 05:23:00,86,13.43,33.55,25.187
25383,090.0 070.0,1988-05-04 05:23:00,100,12.37,33.51,25.365
25383,090.0 070.0,1988-05-04 05:23:00,120,11.1,33.518,25.607
25383,090.0 070.0,1988-05-04 05:23:00,125,10.79,33.554,25.69
25383,090.0 070.0,1988-05-04 05:23:00,146,9.69,33.74,26.023
25383,090.0 070.0,1988-05-04 05:23:00,150,9.55,33.766,26.066
25383,090.0 070.0,1988-05-04 05:23:00,176,8.91,33.899,26.274
25383,090.0 070.0,1988-05-04 05:23:00,200,8.45,33.984,26.412
25383,090.0 070.0,1988-05-04 05:23:00,204,8.38,33.994,26.43
25383,090.0 070.0,1988-05-04 05:23:00,234,7.92,34.034,26.531
25383,090.0 070.0,1988-05-04 05:23:00,250,7.71,34.046,26.571
25383,090.0 070.0,1988-05-04 05:23:00,273,7.43,34.057,26.62
25383,090.0 070.0,1988-05-04 05:23:00,300,7.12,34.065,26.67
25383,090.0 070.0,1988-05-04 05:23:00,325,6.86,34.076,26.714
25383,090.0 070.0,1988-05-04 05:23:00,384,6.4,34.142,26.828
25383,090.0 070.0,1988-05-04 05:23:00,400,6.27,34.16,26.859
25383,090.0 070.0,1988-05-04 05:23:00,447,5.89,34.206,26.944
25383,090.0 070.0,1988-05-04 05:23:00,500,5.56,34.241,27.013
25383,090.0 070.0,1988-05-04 05:23:00,514,5.47,34.251,27.031
25456,090.0 070.0,1988-08-14 00:47:00,0,17.71,33.28,24.026
25456,090.0 070.0,1988-08-14 00:47:00,1,17.71,33.28,24.026
25456,090.0 070.0,1988-08-14 00:47:00,10,17.72,33.28,24.025
25456,090.0 070.0,1988-08-14 00:47:00,11,17.72,33.28,24.025
25456,090.0 070.0,1988-08-14 00:47:00,20,17.57,33.305,24.08
25456,090.0 070.0,1988-08-14 00:47:00,22,17.54,33.311,24.092
25456,090.0 070.0,1988-08-14 00:47:00,30,16.35,33.35,24.401
25456,090.0 070.0,1988-08-14 00:47:00,32,15.98,33.35,24.485
25456,090.0 070.0,1988-08-14 00:47:00,42,14.25,33.165,24.719
25456,090.0 070.0,1988-08-14 00:47:00,50,13.55,33.1,24.813
25456,090.0 070.0,1988-08-14 00:47:00,52,13.42,33.092,24.833
25456,090.0 070.0,1988-08-14 00:47:00,62,12.52,33.081,25.002
25456,090.0 070.0,1988-08-14 00:47:00,73,12.18,33.191,25.153
25456,090.0 070.0,1988-08-14 00:47:00,75,12.09,33.209,25.184
25456,090.0 070.0,1988-08-14 00:47:00,87,11.51,33.318,25.376
25456,090.0 070.0,1988-08-14 00:47:00,100,10.9,33.461,25.598
25456,090.0 070.0,1988-08-14 00:47:00,102,10.81,33.484,25.631
25456,090.0 070.0,1988-08-14 00:47:00,123,10.13,33.704,25.921
25456,090.0 070.0,1988-08-14 00:47:00,125,10.06,33.718,25.944
25456,090.0 070.0,1988-08-14 00:47:00,148,9.31,33.848,26.169
25456,090.0 070.0,1988-08-14 00:47:00,150,9.27,33.858,26.184
25456,090.0 070.0,1988-08-14 00:47:00,179,8.73,33.981,26.366
25456,090.0 070.0,1988-08-14 00:47:00,200,8.22,34.028,26.481
25456,090.0 070.0,1988-08-14 00:47:00,210,8.01,34.044,26.525
25456,090.0 070.0,1988-08-14 00:47:00,239,7.77,34.089,26.596
25456,090.0 070.0,1988-08-14 00:47:00,250,7.73,34.107,26.616
25456,090.0 070.0,1988-08-14 00:47:00,281,7.58,34.143,26.666
25456,090.0 070.0,1988-08-14 00:47:00,300,7.27,34.14,26.708
25456,090.0 070.0,1988-08-14 00:47:00,337,6.61,34.126,26.787
25456,090.0 070.0,1988-08-14 00:47:00,397,6.13,34.146,26.866
25456,090.0 070.0,1988-08-14 00:47:00,400,6.1,34.148,26.871
25456,090.0 070.0,1988-08-14 00:47:00,465,5.66,34.216,26.98
25456,090.0 070.0,1988-08-14 00:47:00,500,5.6,34.26,27.023
25456,090.0 070.0,1988-08-14 00:47:00,535,5.54,34.305,27.066
25691,090.0 070.0,1988-09-08 09:01:00,60,13.57,33.268,24.939
25692,090.0 070.0,1988-09-08 09:01:00,10,18.03,33.309,23.97
25692,090.0 070.0,1988-09-08 09:01:00,20,17.79,33.326,24.042
25692,090.0 070.0,1988-09-08 09:01:00,30,17.17,33.331,24.194
25692,090.0 070.0,1988-09-08 09:01:00,40,16.09,33.292,24.414
25692,090.0 070.0,1988-09-08 09:01:00,50,14.06,33.295,24.859
25692,090.0 070.0,1988-09-08 09:01:00,75,11.76,33.336,25.344
25692,090.0 070.0,1988-09-08 09:01:00,100,10.67,33.521,25.685
25692,090.0 070.0,1988-09-08 09:01:00,125,9.72,33.741,26.018
25692,090.0 070.0,1988-09-08 09:01:00,150,9.24,33.865,26.193
25692,090.0 070.0,1988-09-08 09:01:00,175,8.66,33.962,26.361
25692,090.0 070.0,1988-09-08 09:01:00,200,8.31,33.99,26.438
25692,090.0 070.0,1988-09-08 09:01:00,225,7.94,34.026,26.521
25692,090.0 070.0,1988-09-08 09:01:00,250,7.68,34.055,26.581
25692,090.0 070.0,1988-09-08 09:01:00,275,7.45,34.075,26.63
25692,090.0 070.0,1988-09-08 09:01:00,300,7.16,34.084,26.679
25692,090.0 070.0,1988-09-08 09:01:00,350,6.6,34.117,26.781
25692,090.0 070.0,1988-09-08 09:01:00,400,6.37,34.171,26.855
25692,090.0 070.0,1988-09-08 09:01:00,450,6.25,34.256,26.937
25692,090.0 070.0,1988-09-08 09:01:00,500,6.0,34.273,26.984
25692,090.0 070.0,1988-09-08 09:01:00,550,5.53,34.291,27.056
25692,090.0 070.0,1988-09-08 09:01:00,600,5.31,34.323,27.108
